titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0000443	6	The Passion Play of America	GB	\N	\N	subtitle	0
tt0000444	1	Illusionniste renversant	FR	\N	imdbDisplay	\N	0
tt0000444	2	Illusionniste renversant	\N	\N	original	\N	1
tt0000445	1	Jocko musicien	\N	\N	original	\N	1
tt0000445	2	Jocko musicien	FR	\N	imdbDisplay	\N	0
tt0000446	1	Kit Carson	\N	\N	original	\N	1
tt0000446	2	Kit Carson	US	\N	imdbDisplay	\N	0
tt0000447	10	Живот америчког ватрогасца	RS	\N	imdbDisplay	\N	0
tt0000447	1	Vida de um Bombeiro Americano	BR	\N	imdbDisplay	\N	0
tt0000447	2	アメリカ消防士の生活	JP	ja	imdbDisplay	\N	0
tt0000447	3	Life of an American Fireman	US	\N	imdbDisplay	\N	0
tt0000447	4	Egy amerikai tűzoltó élete	HU	\N	imdbDisplay	\N	0
tt0000447	5	A Vida de Um Bombeiro Americano	PT	\N	\N	literal title	0
tt0000447	6	The Life of an American Fireman	US	\N	alternative	\N	0
tt0000447	7	Life of an American Fireman	\N	\N	original	\N	1
tt0000447	8	Жизнь американского пожарного	RU	\N	imdbDisplay	\N	0
tt0000447	9	Животът на един американски пожарникар	BG	bg	imdbDisplay	\N	0
tt0000448	1	Le liqueur du couvent	\N	\N	original	\N	1
tt0000448	2	Le liqueur du couvent	FR	\N	imdbDisplay	\N	0
tt0000449	1	Lutteurs américains	\N	\N	original	\N	1
tt0000449	2	Lutteurs américains	FR	\N	imdbDisplay	\N	0
tt0000450	1	La main du professeur Hamilton ou le roi des dollars	\N	\N	original	\N	1
tt0000450	2	La main du professeur Hamilton ou le roi des dollars	FR	\N	imdbDisplay	\N	0
tt0000451	10	Mary Jane's Mishap	GB	\N	imdbDisplay	\N	0
tt0000451	1	Το ατύχημα της Μαίρη Τζέιν	GR	\N	alternative	\N	0
tt0000451	2	Η κακοτυχία της Μαίρη Τζέιν	GR	\N	imdbDisplay	\N	0
tt0000451	3	メリー・ジェーンの災難	JP	ja	imdbDisplay	\N	0
tt0000451	4	O Acidente de Mary Jane	BR	\N	imdbDisplay	\N	0
tt0000451	5	Mary Jane's Mishap; or, Don't Fool with the Paraffin	GB	\N	alternative	\N	0
tt0000451	6	Mary Jane malőrje	HU	\N	imdbDisplay	\N	0
tt0000451	7	Nieszczęśliwy wypadek Mary Jane	PL	\N	\N	new title	0
tt0000451	8	Mary Jane's Mishap	\N	\N	original	\N	1
tt0000451	9	Злоключения Мэри Джейн	RU	\N	imdbDisplay	\N	0
tt0000452	1	The Messenger Boy's Mistake	\N	\N	original	\N	1
tt0000452	2	The Messenger Boy's Mistake	US	\N	imdbDisplay	\N	0
tt0000453	1	Modelage express	\N	\N	original	\N	1
tt0000453	2	Modelage express	FR	\N	imdbDisplay	\N	0
tt0000454	1	La mouche	FR	\N	imdbDisplay	\N	0
tt0000454	2	La mouche	\N	\N	original	\N	1
tt0000455	10	El melómano	ES	\N	imdbDisplay	\N	0
tt0000455	11	Meloman	PL	\N	imdbDisplay	\N	0
tt0000455	12	The Music Lover	GB	\N	imdbDisplay	\N	0
tt0000455	1	Ο μελομανής	GR	\N	imdbDisplay	\N	0
tt0000455	2	O melomanis	GR	\N	\N	transliterated title	0
tt0000455	3	Le mélomane	\N	\N	original	\N	1
tt0000455	4	O Melômano	BR	\N	imdbDisplay	\N	0
tt0000455	5	A zenebolond	HU	\N	imdbDisplay	\N	0
tt0000455	6	Меломан	RU	\N	imdbDisplay	\N	0
tt0000455	7	The Melomaniac	\N	\N	\N	\N	0
tt0000455	8	The Music Lover	US	\N	\N	\N	0
tt0000455	9	Le mélomane	FR	\N	imdbDisplay	\N	0
tt0000456	1	N.Y. Fire Department Returning	\N	\N	original	\N	1
tt0000456	2	New York City Fire Department	US	\N	alternative	\N	0
tt0000456	3	N.Y. Fire Department Returning	CA	en	imdbDisplay	\N	0
tt0000456	4	N.Y. Fire Department Returning	US	\N	imdbDisplay	\N	0
tt0000457	1	Ne bougeons plus	\N	\N	original	\N	1
tt0000457	2	Ne bougeons plus	FR	\N	imdbDisplay	\N	0
tt0000458	1	Nos bons étudiants	\N	\N	original	\N	1
tt0000458	2	Nos bons étudiants	FR	\N	imdbDisplay	\N	0
tt0000459	1	Panorama of Riker's Island, N.Y.	US	\N	imdbDisplay	\N	0
tt0000459	2	Panorama of Riker's Island, N.Y.	\N	\N	original	\N	1
tt0000460	1	The Pioneers	US	\N	imdbDisplay	\N	0
tt0000460	2	The Pioneers	\N	\N	original	\N	1
tt0000461	1	Potage indigeste	\N	\N	original	\N	1
tt0000461	2	Potage indigeste	FR	\N	imdbDisplay	\N	0
tt0000462	1	La poule fantaisiste	\N	\N	original	\N	1
tt0000462	2	La poule fantaisiste	FR	\N	imdbDisplay	\N	0
tt0000463	1	Puerto de Barcelona	ES	\N	imdbDisplay	\N	0
tt0000463	2	Puerto de Barcelona	\N	\N	original	\N	1
tt0000463	3	Barcelona Harbour	GB	\N	imdbDisplay	\N	0
tt0000464	1	Rip Van Winkle	\N	\N	original	\N	1
tt0000464	2	Рип Ван Винкль	RU	\N	imdbDisplay	\N	0
tt0000464	3	Rip Van Winkle	US	\N	imdbDisplay	\N	0
tt0000465	10	Feernes Kongerige	DK	\N	alternative	\N	0
tt0000465	11	The Kingdom of the Fairies	XWW	en	imdbDisplay	\N	0
tt0000465	12	The Kingdom of the Fairies	GB	\N	imdbDisplay	\N	0
tt0000465	13	В царстве фей	RU	\N	imdbDisplay	\N	0
tt0000465	14	Le royaume des fées	\N	\N	original	\N	1
tt0000465	15	The Kingdom of the Fairies	US	\N	imdbDisplay	\N	0
tt0000465	16	To vasilio ton neraidon	GR	\N	\N	transliterated title	0
tt0000465	17	Fairyland; or, the Kingdom of the Fairies	US	\N	\N	\N	0
tt0000465	1	Das Königreich der Feen	DE	\N	alternative	\N	0
tt0000465	2	O Reino das Fadas	BR	\N	imdbDisplay	\N	0
tt0000465	3	Fairyland: A Kingdom of Fairies	US	\N	\N	\N	0
tt0000465	4	Το βασίλειο των νεραϊδών	GR	\N	imdbDisplay	\N	0
tt0000465	5	Au royaume des fées	FR	\N	imdbDisplay	\N	0
tt0000465	6	The Fairyland	US	\N	\N	\N	0
tt0000465	7	The Kingdom of the Fairies	CA	en	imdbDisplay	\N	0
tt0000465	8	A tündérkirályság	HU	\N	imdbDisplay	\N	0
tt0000465	9	Paa Havsens Bund	DK	\N	imdbDisplay	\N	0
tt0000466	1	Répétition dans un cirque	\N	\N	original	\N	1
tt0000466	2	Répétition dans un cirque	FR	\N	imdbDisplay	\N	0
tt0000467	1	Secours aux naufragés	\N	\N	original	\N	1
tt0000467	2	Secours aux naufragés	FR	\N	imdbDisplay	\N	0
tt0000468	1	Service précipité	FR	\N	imdbDisplay	\N	0
tt0000468	2	Service précipité	\N	\N	original	\N	1
tt0000469	1	The Sick Kitten	GB	\N	imdbDisplay	\N	0
tt0000469	2	The Sick Kitten	\N	\N	original	\N	1
tt0000469	3	The Little Doctor and the Sick Kitten	\N	\N	\N	\N	0
tt0000469	4	O Gatinho Doente	BR	\N	imdbDisplay	\N	0
tt0000469	5	The Sick Kitten	DE	\N	imdbDisplay	\N	0
tt0000469	6	Больной котёнок	RU	\N	imdbDisplay	\N	0
tt0000469	7	A beteg kiscicus	HU	\N	imdbDisplay	\N	0
tt0000470	1	Les surprises de l'affichage	\N	\N	original	\N	1
tt0000470	2	Les surprises de l'affichage	FR	\N	imdbDisplay	\N	0
tt0000471	1	Uncle Tom's Cabin; or, Slavery Days	US	\N	\N	long title	0
tt0000471	2	Uncle Tom's Cabin	\N	\N	original	\N	1
tt0000471	3	Uncle Tom's Cabin	US	\N	imdbDisplay	\N	0
tt0000471	4	Хижина дяди Тома	RU	\N	imdbDisplay	\N	0
tt0000471	5	La cabaña del tío Tom	VE	\N	\N	\N	0
tt0000471	6	Tamás bátya kunyhója	HU	\N	imdbDisplay	\N	0
tt0000471	7	Η καλύβα του μπάρμπα-Θωμά	GR	\N	imdbDisplay	\N	0
tt0000471	8	A Cabana do Pai Tomás	BR	\N	imdbDisplay	\N	0
tt0000472	1	Uncle Tom's Cabin	\N	\N	original	\N	1
tt0000472	2	Uncle Tom's Cabin	US	\N	imdbDisplay	\N	0
tt0000472	3	La cabaña del tío Tom	VE	\N	\N	\N	0
tt0000473	1	La valise enchantée	\N	\N	original	\N	1
tt0000473	2	La valise enchantée	FR	\N	imdbDisplay	\N	0
tt0000473	3	Rejsekufferten	DK	\N	imdbDisplay	\N	0
tt0000474	1	Le voleur sacrilège	FR	\N	imdbDisplay	\N	0
tt0000474	2	Le voleur sacrilège	\N	\N	original	\N	1
tt0000475	1	Voyage of the 'Arctic'	US	\N	imdbDisplay	\N	0
tt0000475	2	The Adventurous Voyage of 'The Arctic'	\N	\N	original	\N	1
tt0000475	3	Voyage of the 'Arctic', or How Captain Kettle Discovered the North Pole	US	\N	\N	\N	0
tt0000475	4	Wyprawa na biegun	PL	\N	\N	\N	0
tt0000475	5	The Adventurous Voyage of 'the Arctic'	GB	\N	imdbDisplay	\N	0
tt0000476	1	Après la fête	FR	\N	imdbDisplay	\N	0
tt0000476	2	Après la fête	\N	\N	original	\N	1
tt0000477	1	L'assassinat du courrier de Lyon	\N	\N	original	\N	1
tt0000477	2	L'assassinat du courrier de Lyon	FR	\N	imdbDisplay	\N	0
tt0000478	1	Behind the Scenes	GB	\N	imdbDisplay	\N	0
tt0000478	2	Behind the Scenes	\N	\N	original	\N	1
tt0000478	3	Algie's Mishap	\N	\N	\N	\N	0
tt0000479	1	Vedd meg a cseresznyéd!	HU	\N	imdbDisplay	\N	0
tt0000479	2	Rum vs. Cherries	US	\N	imdbDisplay	\N	0
tt0000479	3	Сам покупай себе черешню	RU	\N	imdbDisplay	\N	0
tt0000479	4	Buy Your Own Cherries	GB	\N	imdbDisplay	\N	0
tt0000479	5	Buy Your Own Cherries	\N	\N	original	\N	1
tt0000480	1	Le coffre enchanté	\N	\N	original	\N	1
tt0000480	2	Заколдованный сундук	RU	\N	imdbDisplay	\N	0
tt0000480	3	Le coffre enchanté	FR	\N	imdbDisplay	\N	0
tt0000480	4	The Bewitched Trunk	\N	\N	\N	\N	0
tt0000480	5	The Enchanted Trunk	GB	\N	\N	\N	0
tt0000481	1	A Collier's Life	\N	\N	original	\N	1
tt0000481	2	A Collier's Life	GB	\N	imdbDisplay	\N	0
tt0000481	3	A Miner's Daily Life	GB	\N	alternative	\N	0
tt0000482	1	Comment on disperse les foules	\N	\N	original	\N	1
tt0000482	2	Comment on disperse les foules	FR	\N	imdbDisplay	\N	0
tt0000483	1	Les deux rivaux	FR	\N	imdbDisplay	\N	0
tt0000483	2	Les deux rivaux	\N	\N	original	\N	1
tt0000484	1	Les enfants du miracle	\N	\N	original	\N	1
tt0000484	2	Les enfants du miracle	FR	\N	imdbDisplay	\N	0
tt0000485	1	La gavotte de la reine	FR	\N	imdbDisplay	\N	0
tt0000485	2	La gavotte de la reine	\N	\N	original	\N	1
tt0000486	1	The Great Sword Combat on the Stairs	US	\N	alternative	\N	0
tt0000486	2	A Gentleman of France	\N	\N	original	\N	1
tt0000486	3	A Gentleman of France	US	\N	imdbDisplay	\N	0
tt0000486	4	Monsieur Beaucaire: The Adventures of a Gentleman of France	US	\N	\N	copyright title	0
tt0000487	1	The Great Train Robbery	US	\N	imdbDisplay	\N	0
tt0000487	2	Велика пљачка воза	RS	\N	imdbDisplay	\N	0
tt0000487	3	The Great Train Robbery	\N	\N	original	\N	1
tt0000487	4	Большое ограбление поезда	RU	\N	imdbDisplay	\N	0
tt0000487	5	Büyük Tren Soygunu	TR	tr	imdbDisplay	\N	0
tt0000488	1	Страна по ту сторону заката	RU	\N	imdbDisplay	\N	0
tt0000488	2	A Terra Além do Pôr-do-Sol	BR	\N	imdbDisplay	\N	0
tt0000488	3	The Land Beyond the Sunset	US	\N	imdbDisplay	\N	0
tt0000488	4	The Land Beyond the Sunset	\N	\N	original	\N	1
tt0000489	1	La leçon de pipeau	\N	\N	original	\N	1
tt0000489	2	La leçon de pipeau	FR	\N	imdbDisplay	\N	0
tt0000490	1	L'oiseau envolé	\N	\N	original	\N	1
tt0000490	2	L'oiseau envolé	FR	\N	imdbDisplay	\N	0
tt0000491	1	Opening the Williamsburg Bridge	\N	\N	original	\N	1
tt0000491	2	The Opening of the Williamsburg Bridge	US	\N	alternative	\N	0
tt0000491	3	Opening the Williamsburg Bridge	US	\N	imdbDisplay	\N	0
tt0000492	1	Anúncio Pessoal	BR	\N	imdbDisplay	\N	0
tt0000492	2	Rendez-vous par annonce	FR	\N	imdbDisplay	\N	0
tt0000492	3	Házassági hirdetés	HU	\N	imdbDisplay	\N	0
tt0000492	4	Personal	US	\N	imdbDisplay	\N	0
tt0000492	5	Personal	\N	\N	original	\N	1
tt0000493	1	Pierrot assassin	FR	\N	imdbDisplay	\N	0
tt0000493	2	Pierrot assassin	\N	\N	original	\N	1
tt0000493	3	Pierrot, Murderer	US	\N	\N	\N	0
tt0000494	1	Le pompon malencontreux	\N	\N	original	\N	1
tt0000494	2	Le pompon malencontreux	FR	\N	imdbDisplay	\N	0
tt0000495	1	Le pêcheur de perles	FR	\N	imdbDisplay	\N	0
tt0000495	2	Le pêcheur de perles	\N	\N	original	\N	1
tt0000495	3	The Pearl Fisherman	XWW	en	\N	literal title	0
tt0000495	4	The Pearl Fisher	US	\N	\N	\N	0
tt0000495	5	Down in the Deep	XWW	en	\N	\N	0
tt0000496	1	Railroad Smashup	US	\N	imdbDisplay	\N	0
tt0000496	2	Railroad Smashup	\N	\N	original	\N	1
tt0000497	1	A Railway Tragedy	GB	\N	imdbDisplay	\N	0
tt0000497	2	A Railway Tragedy	\N	\N	original	\N	1
tt0000498	1	Rescued by Rover	GB	\N	imdbDisplay	\N	0
tt0000498	2	Rescued by Rover	\N	\N	original	\N	1
tt0000498	3	Спасена Ровером	RU	\N	imdbDisplay	\N	0
tt0000498	4	O Resgate de Rover	BR	\N	imdbDisplay	\N	0
tt0000498	5	Rover, a kutya	HU	\N	imdbDisplay	\N	0
tt0000499	10	Viaje a través de lo imposible	ES	\N	imdbDisplay	\N	0
tt0000499	11	An Impossible Voyage	XWW	en	\N	\N	0
tt0000499	12	Podróż do krainy niemożliwości	PL	\N	imdbDisplay	\N	0
tt0000499	13	Путешествие сквозь невозможное	RU	\N	imdbDisplay	\N	0
tt0000499	14	The Voyage Across the Impossible	GB	\N	imdbDisplay	\N	0
tt0000499	15	Viagem Através do Impossível	BR	\N	imdbDisplay	\N	0
tt0000499	16	Cesta do nemozna	CZ	\N	imdbDisplay	\N	0
tt0000499	17	Rejsen gennem Firmamentet	DK	\N	imdbDisplay	\N	0
tt0000499	18	Το απίστευτο ταξίδι	GR	\N	imdbDisplay	\N	0
tt0000499	19	An Impossible Voyage	CA	en	imdbDisplay	\N	0
tt0000499	1	Le voyage à travers l'impossible	\N	\N	original	\N	1
tt0000499	20	不可能を通る旅	JP	ja	imdbDisplay	\N	0
tt0000499	21	Die Reise durch das Unmögliche	DE	\N	alternative	\N	0
tt0000499	2	An Impossible Voyage	US	\N	imdbDisplay	\N	0
tt0000499	3	Le voyage à travers l'impossible	FR	\N	imdbDisplay	\N	0
tt0000499	4	The Voyage Through the Impossible	XWW	en	\N	informal literal title	0
tt0000499	5	Il viaggio attraverso l'impossibile	IT	\N	imdbDisplay	\N	0
tt0000499	6	Voyage à travers l'impossible	FR	\N	\N	short title	0
tt0000499	7	The Impossible Voyage	XWW	en	\N	\N	0
tt0000499	8	Utazás a lehetetlenbe	HU	\N	imdbDisplay	\N	0
tt0000499	9	Nemoguće putovanje	RS	\N	imdbDisplay	\N	0
tt0000500	1	The Abductors	\N	\N	original	\N	1
tt0000500	2	The Abductors	US	\N	imdbDisplay	\N	0
tt0000501	1	Adventures of Sherlock Holmes; or, Held for a Ransom	US	\N	alternative	\N	0
tt0000501	2	Sherlock Holmes sidste Bedrift	DK	\N	imdbDisplay	\N	0
tt0000501	3	Adventures of Sherlock Holmes	US	\N	imdbDisplay	\N	0
tt0000501	4	Adventures of Sherlock Holmes	\N	\N	original	\N	1
tt0000502	1	Bohemios	\N	\N	original	\N	1
tt0000502	2	Bohemios	ES	\N	imdbDisplay	\N	0
tt0000503	1	Corrida de beneficencia en Zaragoza, por Quinito y Montes	\N	\N	original	\N	1
tt0000503	2	Corrida de beneficencia en Zaragoza, por Quinito y Montes	ES	\N	imdbDisplay	\N	0
tt0000504	1	Coso y Paseo de Santa Engracia (Calles y plazas de Zaragoza)	ES	\N	imdbDisplay	\N	0
tt0000504	2	Coso y Paseo de Santa Engracia (Calles y plazas de Zaragoza)	\N	\N	original	\N	1
tt0000504	3	Escenas callejeras	ES	\N	alternative	\N	0
tt0000505	1	En perukhistoria	FI	sv	imdbDisplay	\N	0
tt0000505	2	La course à la perruque	\N	\N	original	\N	1
tt0000505	3	Peruukista johtuneet seikkailut	FI	\N	imdbDisplay	\N	0
tt0000505	4	La course à la perruque	FR	\N	imdbDisplay	\N	0
tt0000505	5	La caza de la peluca	ES	\N	\N	\N	0
tt0000505	6	The Wig Chase	US	\N	\N	\N	0
tt0000505	7	Jagten paa Parykken	DK	\N	imdbDisplay	\N	0
tt0000506	1	The Effects of Too Much Scotch	XWW	en	\N	\N	0
tt0000506	2	D.T.'s, or the Effect of Drink	GB	\N	imdbDisplay	\N	0
tt0000506	3	D.T.'s, or the Effect of Drink	\N	\N	original	\N	1
tt0000507	1	Departure of Peary and the Roosevelt from New York	US	\N	imdbDisplay	\N	0
tt0000507	2	Departure of Peary and the Roosevelt from New York	\N	\N	original	\N	1
tt0000507	3	Departure of Peary and the Roosevelt from New York	DE	\N	imdbDisplay	\N	0
tt0000507	4	Departure of Peary for the North Pole	US	\N	alternative	\N	0
tt0000508	1	Desde el coso a la calle Cerdán (Calles y plazas de Zaragoza)	\N	\N	original	\N	1
tt0000508	2	Desde el coso a la calle Cerdán (Calles y plazas de Zaragoza)	ES	\N	imdbDisplay	\N	0
tt0000509	1	Chauffeur als Anfänger	DE	\N	\N	\N	0
tt0000509	2	The Inexperienced Chauffeur	US	\N	\N	\N	0
tt0000509	3	Les débuts d'un chauffeur	\N	\N	original	\N	1
tt0000509	4	Les débuts d'un chauffeur	FR	\N	imdbDisplay	\N	0
tt0000510	1	El dúo de la Africana	ES	\N	imdbDisplay	\N	0
tt0000510	2	The Duet from 'L'Africaine'	XWW	en	\N	literal English title	0
tt0000510	3	El dúo de la Africana	\N	\N	original	\N	1
tt0000511	1	La esméralda	FR	\N	\N	\N	0
tt0000511	2	Esmeralda	DK	\N	imdbDisplay	\N	0
tt0000511	3	Esmeralda	\N	\N	original	\N	1
tt0000512	1	Funeral of Hiram Cronk	\N	\N	original	\N	1
tt0000512	2	Funeral of Hiram Cronk	US	\N	imdbDisplay	\N	0
tt0000513	1	Gigantes y cabezudos por la calle de Alfonso	ES	\N	alternative	\N	0
tt0000513	2	Gigantes y cabezudos	ES	\N	imdbDisplay	\N	0
tt0000513	3	Gigantes y cabezudos	\N	\N	original	\N	1
tt0000514	1	Los guapos de la Vaquería del Parque	ES	\N	imdbDisplay	\N	0
tt0000514	2	Los guapos de la Vaquería del Parque	\N	\N	original	\N	1
tt0000515	1	L'hereu de ca'n Pruna	ES	ca	\N	\N	0
tt0000515	2	El heredero de casa Pruna	ES	\N	dvd	\N	0
tt0000515	3	The Gallants of the Park	XWW	en	\N	literal English title	0
tt0000515	4	Los guapos del parque	\N	\N	original	\N	1
tt0000516	10	Az elektromos szálloda	HU	\N	imdbDisplay	\N	0
tt0000516	1	The Electric Hotel	US	\N	\N	\N	0
tt0000516	2	Hôtel électrique	FR	\N	\N	\N	0
tt0000516	3	El hotel eléctrico	\N	\N	original	\N	1
tt0000516	4	Электрический отель	RU	\N	imdbDisplay	\N	0
tt0000516	5	Det elektriske Hotel	DK	\N	imdbDisplay	\N	0
tt0000516	6	To ilektriko xenodochio	GR	\N	\N	transliterated title	0
tt0000516	7	El hotel eléctrico	ES	\N	imdbDisplay	\N	0
tt0000516	8	Hotel elettrico	IT	\N	\N	\N	0
tt0000516	9	Το ηλεκτρικό ξενοδοχείο	GR	\N	imdbDisplay	\N	0
tt0000517	1	Hussar of the Guard	XWW	en	\N	literal English title	0
tt0000517	2	El húsar de la guardia	\N	\N	original	\N	1
tt0000517	3	El húsar de la guardia	ES	\N	imdbDisplay	\N	0
tt0000518	1	Juanito el forzudo	ES	\N	imdbDisplay	\N	0
tt0000518	2	Juanito el forzudo	\N	\N	original	\N	1
tt0000519	1	Клептоманка	RU	\N	imdbDisplay	\N	0
tt0000519	2	The Kleptomaniac	US	\N	imdbDisplay	\N	0
tt0000519	3	A Cleptomaníaca	BR	\N	imdbDisplay	\N	0
tt0000519	4	The Kleptomaniac	\N	\N	original	\N	1
tt0000520	1	The Life of Charles Peace	\N	\N	original	\N	1
tt0000520	2	The Life of Charles Peace	GB	\N	imdbDisplay	\N	0
tt0000521	1	The Little Train Robbery	\N	\N	original	\N	1
tt0000521	2	The Little Train Robbery	US	\N	imdbDisplay	\N	0
tt0000521	3	Маленькое ограбление поезда	RU	\N	imdbDisplay	\N	0
tt0000521	4	The Little Train Robbery	DE	\N	imdbDisplay	\N	0
tt0000522	1	The Moonshiners	\N	\N	original	\N	1
tt0000522	2	Moonshiners	US	\N	alternative	\N	0
tt0000522	3	The Moonshiners	US	\N	imdbDisplay	\N	0
tt0000523	1	Moose Hunting in Newfoundland	US	\N	imdbDisplay	\N	0
tt0000523	2	Moose Hunting in Newfoundland	\N	\N	original	\N	1
tt0000524	1	Нью-Йоркское метро	RU	\N	imdbDisplay	\N	0
tt0000524	2	In the N.Y. Subway	US	\N	alternative	\N	0
tt0000524	3	The Interboro Subway	US	\N	alternative	\N	0
tt0000524	4	A new york-i metró	HU	\N	imdbDisplay	\N	0
tt0000524	5	Interior N.Y. Subway, 14th St. to 42nd St.	\N	\N	\N	\N	0
tt0000524	6	New York Subway	\N	\N	original	\N	1
tt0000524	7	Interior N. Y. Subway, 14th Street to 42nd Street	US	\N	dvd	\N	0
tt0000524	8	New York Subway	US	\N	imdbDisplay	\N	0
tt0000525	1	Pendaison à Jefferson City	\N	\N	original	\N	1
tt0000525	2	Pendaison à Jefferson City	FR	\N	imdbDisplay	\N	0
tt0000525	3	Vešanje u Džeferson Sitiju	XYU	sr	\N	literal title	0
tt0000525	4	Hanging at Jefferson City	XWW	en	\N	\N	0
tt0000526	1	Pennsylvania Tunnel Excavation	US	\N	imdbDisplay	\N	0
tt0000526	2	Pennsylvania Tunnel Excavation	\N	\N	original	\N	1
tt0000527	1	Plaza de la Magdalena (Calles y plazas de Zaragoza)	\N	\N	original	\N	1
tt0000527	2	Plaza de la Magdalena (Calles y plazas de Zaragoza)	ES	\N	imdbDisplay	\N	0
tt0000528	1	Raffles, the Amateur Cracksman	US	\N	imdbDisplay	\N	0
tt0000528	2	Raffles	\N	\N	\N	\N	0
tt0000528	3	The Adventures of Raffles, the Amateur Cracksman	US	\N	alternative	\N	0
tt0000528	4	Raffles, the Amateur Cracksman	ES	\N	imdbDisplay	\N	0
tt0000528	5	Raffles, the Amateur Cracksman	\N	\N	original	\N	1
tt0000529	1	Reuben in the Opium Joint	\N	\N	original	\N	1
tt0000529	2	Reuben in the Opium Joint	US	\N	imdbDisplay	\N	0
tt0000530	1	Se da de comer	\N	\N	original	\N	1
tt0000530	2	Donem de menjar	ES	ca	\N	\N	0
tt0000531	1	The Siege of Chile	XWW	en	\N	literal English title	0
tt0000531	2	Los sitios de Chile	ES	\N	imdbDisplay	\N	0
tt0000531	3	Los sitios de Chile	\N	\N	original	\N	1
tt0000532	1	Torrero y la ribera (Calles y plazas de Zaragoza)	\N	\N	original	\N	1
tt0000532	2	Torrero y la ribera (Calles y plazas de Zaragoza)	ES	\N	imdbDisplay	\N	0
tt0000533	1	The Wooing and Wedding of a Coon	\N	\N	original	\N	1
tt0000533	2	The Wooing and Wedding of a Coon	US	\N	imdbDisplay	\N	0
tt0000534	1	A sofőr	HU	\N	imdbDisplay	\N	0
tt0000534	2	The ? Motorist	GB	\N	\N	alternative spelling	0
tt0000534	3	Сумасшедший автомобилист	RU	\N	imdbDisplay	\N	0
tt0000534	4	The Mad Motorist	GB	\N	\N	informal title	0
tt0000534	5	The '?' Motorist	\N	\N	original	\N	1
tt0000534	6	Questionmark Motorist	GB	\N	\N	informal title	0
tt0000534	7	The '?' Motorist	MX	\N	imdbDisplay	\N	0
tt0000534	8	The '?' Motorist	GB	\N	imdbDisplay	\N	0
tt0000535	1	Anarkistens svigermor	\N	\N	original	\N	1
tt0000535	2	The Anarchist's Mother-in-Law	US	\N	imdbDisplay	\N	0
tt0000535	3	Anarkistens svigermor	DK	\N	imdbDisplay	\N	0
tt0000536	1	Apachentanz	\N	\N	original	\N	1
tt0000536	2	Apachentanz	DE	\N	imdbDisplay	\N	0
tt0000537	1	Italian Immigrants at Ellis Island	US	\N	alternative	\N	0
tt0000537	2	Arrival of Immigrants, Ellis Island	US	\N	imdbDisplay	\N	0
tt0000537	3	Arrival of Emigrants, Ellis Island	\N	\N	\N	\N	0
tt0000537	4	Arrival of Immigrants, Ellis Island	\N	\N	original	\N	1
tt0000538	1	Bilbao, Portugalete y los Altos Hornos	\N	\N	original	\N	1
tt0000538	2	Bilbao, Portugalete y los Altos Hornos	ES	\N	imdbDisplay	\N	0
tt0000539	1	Bonden i København	DK	\N	imdbDisplay	\N	0
tt0000539	2	Bonden i København	\N	\N	original	\N	1
tt0000539	3	Lars' Hovedstadsrejse	\N	\N	\N	\N	0
tt0000540	1	Branden i Frihavnen	DK	\N	imdbDisplay	\N	0
tt0000540	2	Lødag den 12, ds. Engen Opagelse	DK	\N	alternative	\N	0
tt0000540	3	Branden i Frihavnen	\N	\N	original	\N	1
tt0000541	1	Bobs Tod	DE	\N	alternative	\N	0
tt0000541	2	Bob's Death	XWW	en	\N	literal English title	0
tt0000541	3	Caros død	\N	\N	original	\N	1
tt0000541	4	Caros død	DK	\N	imdbDisplay	\N	0
tt0000542	1	Cerveza gratis	ES	\N	imdbDisplay	\N	0
tt0000542	2	Free Beer	XWW	en	\N	literal English title	0
tt0000542	3	Cerveza gratis	\N	\N	original	\N	1
tt0000543	1	Chr. IXs bisættelse	DK	\N	\N	alternative spelling	0
tt0000543	2	The Funeral of King Christian IX	XWW	en	\N	literal English title	0
tt0000543	3	Kong Christian IX's Bisættelse	DK	\N	\N	\N	0
tt0000543	4	Kong Christian d. IXs Bisættelse	\N	\N	original	\N	1
tt0000544	1	The Dancer's Dream	\N	\N	original	\N	1
tt0000544	2	The Dancer's Dream	GB	\N	imdbDisplay	\N	0
tt0000545	1	Dream of a Racetrack Fiend	\N	\N	original	\N	1
tt0000545	2	Dream of a Racetrack Fiend	US	\N	imdbDisplay	\N	0
tt0000545	3	Dream of the Race Track Fiend	US	\N	working	\N	0
tt0000546	1	Egy ínyenc álma	HU	\N	imdbDisplay	\N	0
tt0000546	2	Dream of a Rarebit Fiend	US	\N	imdbDisplay	\N	0
tt0000546	3	Dream of a Rarebit Fiend	\N	\N	original	\N	1
tt0000546	4	Сон любителя гренок с сыром	RU	\N	imdbDisplay	\N	0
tt0000546	5	Ædedolkens Drøm	DK	\N	imdbDisplay	\N	0
tt0000547	1	Ferias en San Sebastián y Cabalgata en la Ría	ES	\N	imdbDisplay	\N	0
tt0000547	2	Ferias en San Sebastián y Cabalgata en la Ría	\N	\N	original	\N	1
tt0000548	1	Fiskareliv i Nordon	SE	\N	alternative	\N	0
tt0000548	2	En Fiskers farefulde Færd	DK	\N	alternative	\N	0
tt0000548	3	Des Fischers gefährlicher Beruf	DE	\N	alternative	\N	0
